lat,long,amenity,name,description,operator,brand,brand:wikipedia
43.1150485,131.9036463,fuel,НК Альянс,,Альянс,,
43.12503,131.8800027,fuel,BENZO АЗС №6,,BENZO,,
43.1096602,131.9615609,fuel,,,,,
43.0999237,131.9594984,fuel,,,,Бензо,
43.1262587,131.9258044,fuel,Октант,,,,
43.115891,131.9381127,fuel,,,,,
43.1271143,131.9424373,facility,,,,,
43.1574161,131.9403456,car_wash,Митасу,,,,
43.1504774,131.9534726,fuel,,,,,
43.1260278,131.941491,facility,,,,,
43.1260502,131.9414206,facility,,,,,
43.1251205,131.9484562,education,Волна,Муниципальное образовательное учреждение дошкольного образования детей,,,
43.1253897,131.9435983,facility,,,,,
43.1253978,131.9435733,facility,,,,,
43.1254613,131.9434675,medics,Жемчужина,,,,
43.1228535,131.9547902,facility,,,,,
43.1225618,131.9539762,facility,,,,,
43.12232,131.9517928,facility,,,,,
43.1228792,131.951247,facility,,,,,
43.1566773,131.9410007,fuel,RS нефть,,,RS Нефть,
43.1566882,131.9413944,car_wash,Мойдодыр,,,,
43.2337069,132.020519,alco,LaNota,,,,
43.1055899,131.9557397,cafe,,,,,
43.1804921,131.9211361,bank,Сбербанк,,,,
43.180197,131.9205625,cafe,City cafe,,,,
43.1111451,131.9112957,fast_food,,,,,
43.1368367,131.8969472,atm,,,Росбанк,,
43.174651,131.9321205,place_of_worship,храм Святого великомученика и целителя Пантелеймона,,,,
43.1162136,131.9078275,medics,Владивостокская поликлинника №2,Отделение восстановительного лечения,,,
43.0989016,131.9216932,education,Профи центр,,,,
43.0988469,131.9216705,medics,Светоч,глазная клиника,,,
43.113738,131.9190492,facility,,,,,
43.113773,131.9190526,facility,,,,,
43.1144667,131.9191255,facility,,,,,
43.2319223,131.9830285,facility,,,,,
43.23185,131.9828099,facility,,,,,
43.2321377,131.9831204,facility,,,,,
43.2322101,131.9830915,facility,,,,,
43.2322863,131.9830741,facility,,,,,
43.2319868,131.9831412,facility,,,,,
43.2311513,131.9796851,fountain,,,,,
43.1048663,131.9557411,medics,Детская поликлиника №2,,,,
43.1376708,131.9776512,fuel,АГЗС АВРОРА,,,,
43.2296056,131.9795383,facility,,,,,
43.2853232,132.0671849,fuel,Роснефть,,Роснефть,Роснефть,
43.0963824,131.9772537,cafe,,,,,
43.1698252,131.9167093,facility,,,,,
43.1441602,131.907496,pharmacy,Монастырёв.рф,,,,
43.1135824,131.9194278,pharmacy,Советская аптека,,,,
43.0968941,131.9679015,medics,Владивостокская поликлиника №6,,,,
43.2318563,132.0070542,medics,Краевой детский фтизиатрический консультативный центр,,,,
43.1175593,131.8901054,medics,Владивостокская стоматологическая поликлиника №1,,,,
43.1696708,131.9166445,facility,,,,,
43.2249697,131.9806252,facility,,,,,
43.2250196,131.9806708,facility,,,,,
43.2250645,131.9806561,facility,,,,,
43.2248486,131.9797911,facility,,,,,
43.2248671,131.9797079,facility,,,,,
43.2249287,131.9796878,facility,,,,,
43.1233103,131.8809246,community_centre,"Танго-клуб ""Нуэстро""",,,,
43.1167436,131.8856507,cafe,Лима,,,,
43.1262607,131.9188158,cafe,Микс,,,,
43.1254954,131.9154877,atm,,,Сбербанк,,
43.1258659,131.9197099,fast_food,Армянская кухня,,,,
43.0982469,131.914777,place_of_worship,"Церковь ""Благая весть""",,,,
43.1303871,131.9003958,cafe,pizza house,,,,
43.1282796,131.8974819,medics,"Здоровье, мед.центр",,,,
43.1187282,131.9086777,fast_food,,,,,
43.1694408,131.9227651,fast_food,,,,,
43.1694908,131.9224872,fountain,,,,,
43.1279651,131.8888839,car_wash,,,,,
43.1297317,131.9107785,fuel,Октант,,Октант,,
43.1277936,131.9054242,cafe,Харбин,,,,
43.1280471,131.9040173,education,Библиотека ТГМУ,,,,
43.1303481,131.8902013,medics,Поликлиника №1,,,,
43.1287391,131.8880455,fast_food,,,,,
43.1291184,131.892343,fast_food,,,,,
43.1293909,131.892284,cafe,Столовая №1,,,,
43.1303158,131.889689,cafe,,,,,
43.1209145,131.9230619,restaurant,Хунчу,Китайский ресторан,,,
43.1115763,131.9620533,medics,Мастер дент+,,,,
43.1299239,131.9402292,fuel,,,,,
43.1297863,131.9407288,fuel,,,,,
43.1317086,131.9400743,medics,Детская поликлиника №7,,,,
43.122652,131.8807973,goverment,Генеральное Консульство Республики Корея,,,,
43.1328879,131.940836,cafe,,,,,
43.1229105,131.9248641,pharmacy,,,,,
43.1163496,131.8947322,facility,,,,,
43.1163716,131.8947107,facility,,,,,
43.0995983,131.9213698,fast_food,,,,,
43.1016722,131.9201025,education,Детский сад №121,,,,
43.1760108,131.9133581,atm,,,Сбербанк,,
43.175514,131.9139328,atm,,,Сбербанк,,
43.1744675,131.9097036,atm,,,Примсоцбанк,,
43.1011968,131.9153604,medics,Краевая клиническая больница №2,Отделение профосмотров,,,
43.131078,131.9319247,medics,Поликлиника №1 терапевтическое отделение,,,,
43.179154,131.9187305,atm,,,Роял Кредит Банк,,
43.1792059,131.9187601,bank,Роял Кредит Банк,,,,
43.1767981,131.9109689,facility,,,,,
43.176769,131.9109827,facility,,,,,
43.1800022,131.9114274,facility,,,,,
43.1154748,131.8818986,facility,,,,,
43.1154428,131.8818335,facility,,,,,
43.1154344,131.8818878,facility,,,,,
43.1154817,131.8818469,facility,,,,,
43.1155205,131.8818585,facility,,,,,
43.1155939,131.8818816,facility,,,,,
43.1155146,131.8819128,facility,,,,,
43.115588,131.8819359,facility,,,,,
43.1152586,131.8817775,facility,,,,,
43.1152527,131.8818318,facility,,,,,
43.1153261,131.8818549,facility,,,,,
43.115332,131.8818006,facility,,,,,
43.127296,131.887032,fountain,Фонтан,,,,
43.1112647,131.8779583,facility,,,,,
43.1113342,131.8779583,facility,,,,,
43.1114047,131.8778953,facility,,,,,
43.1114301,131.8778242,facility,,,,,
43.1152698,131.8747035,fast_food,,,,,
43.1113381,131.8793209,facility,,,,,
43.1138066,131.8822687,cafe,Сацива,,,,
43.1152359,131.9218386,facility,,,,,
43.1054592,131.9432869,cafe,,,,,
43.1145517,131.9207885,facility,,,,,
43.1023215,131.9498241,cafe,ТеремОК,,,,
43.1509538,131.9088892,atm,,,Авангард,,
43.1688795,131.9251034,atm,,,Сбербанк,,
43.1675121,131.9107877,atm,,,Дальневосточный банк,,
43.1186187,131.8843356,atm,,,Сбербанк,,
43.119187,131.8841134,atm,,,Бинбанк,,
43.1201427,131.8871947,atm,,,Примтеркомбанк,,
43.1271587,131.906286,atm,,,Альфа-банк,,
43.1271618,131.9062772,atm,,,Дальневосточный банк,,
43.1271654,131.9062665,atm,,,Сбербанк,,
43.1237336,131.9047129,atm,,,Примсоцбанк,,
43.0850329,131.8538359,fast_food,Coffee Machine,,,,
43.0852685,131.8537997,car_rental,,,,,
43.0854125,131.854438,car_wash,,,,,
43.0853615,131.8541148,cafe,,,,,
43.0797196,131.8418135,fast_food,,,,,
43.0908747,131.8585805,car_wash,,,,,
43.0894448,131.861391,cafe,,,,,
43.087292,131.8583702,fast_food,,,,,
43.0863803,131.8543578,parking_entrance,,Ворота открыты,,,
43.099544,131.863528,cafe,,,,,
43.0992465,131.8633563,cafe,,,,,
43.1566267,131.934275,fast_food,,,,,
43.12098,131.9060229,fast_food,Бензо-кафе,,,,
43.0785238,131.9033315,fuel,,,,,
43.1517416,131.9541974,cafe,,,,,
43.1529961,131.9540383,cafe,,,,,
43.1485637,131.9531157,fast_food,Золотой Бртуч,,,,
43.1136557,131.8879911,atm,,,Газпромбанк,,
43.1040707,131.9044585,cafe,,,,,
43.1038814,131.9054841,cafe,ZaZa-cafe,,,,
43.1647518,131.9127379,fast_food,Время есть,,,,
43.166698,131.9109989,fast_food,8 минут,,,,
43.1318092,131.9091718,facility,,,,,
43.1648574,131.9127784,post_office,Владивосток 690020,,АО «Почта России»,Почта России,ru:Почта России
43.1571955,131.9278885,fast_food,,,,,
43.1512876,131.9336571,car_wash,Автомойка,,,,
43.1128379,131.8914223,facility,,,,,
43.1156842,131.8866915,atm,,,Сбербанк,,
43.1157485,131.8981459,facility,,,,,
43.1182743,131.8792531,restaurant,Супра,,,,
43.114143,131.897458,facility,,,,,
43.1141303,131.8974278,facility,,,,,
43.1141293,131.8973829,facility,,,,,
43.1182582,131.8832858,bank,Почта Банк,,,,
43.0920538,131.9189841,bank,Дальневосточный банк,,,,
43.1170739,131.9297928,veterinary,Благосервис,,,,
43.1149389,131.8886757,facility,,,,,
43.1148156,131.8888306,facility,,,,,
43.1148028,131.8887274,facility,,,,,
43.1148714,131.8883458,facility,,,,,
43.1730346,131.9082539,fuel,,,,,
43.1831782,131.9209112,fast_food,,,,,
43.1172854,131.8891693,medics,,,,,
43.1564751,131.9342692,cafe,Бензо,,,,
43.1253851,131.9469656,education,Детская школа искусств №4,муниципальное бюджетное учреждение дополнительного образования,Администрация города Владивостока управление культуры,,
43.1510645,131.9343236,vehicle_ramp,,,,,
43.1835661,131.9114872,car_wash,,,,,
43.1846614,131.9110487,fast_food,,,,,
43.173743,131.9199277,cafe,,,,,
43.1776235,131.9195648,education,Библиотека №20,,,,
43.1814629,131.9170247,pharmacy,,,,,
43.2311836,132.0157031,cafe,Наеиба,,,,
43.1691158,131.9208703,bank,Восточный банк,,,,
43.1690877,131.9205818,pharmacy,Аптека миницен,,,,
43.1947682,131.9232157,cafe,Буфет,на первом этаже,,,
43.1010541,131.952526,atm,,,Сбербанк,,
43.101089,131.9524348,atm,,,Росбанк,,
43.1010689,131.9523448,atm,,,Банк авангард,,
43.1009741,131.952366,atm,,,Примсоцбанк,,
43.1584966,131.9317082,medics,,,,,
43.2184191,131.9615655,car_wash,,,,,
43.2183409,131.9614568,fast_food,,,,,
43.1218673,131.8923722,medics,Зубная фея,,,,
43.1248087,131.8941197,restaurant,Shilla,,,,
43.1201539,131.887221,bank,Примтеркомбанк,,,,
43.1190063,131.8842089,facility,,,,,
43.1190138,131.8841491,facility,,,,,
43.1193612,131.884368,cafe,Bioleptica,,,,
43.1195216,131.8811428,restaurant,Iz Brasserie,,,,
43.1237436,131.904877,bank,Приморье,,,,
43.1272606,131.9067786,pharmacy,Монастырёв,,,,
43.1508556,131.9090685,bank,Азиатско-Тихоокеанский Банк,,,,
43.1132353,131.9116483,bank,Дальневосточный банк,,,,
43.2196691,131.9614032,medics,Приморский краевой противотуберкулезный диспансер,,,,
43.1329091,131.9352526,facility,,,Даль-Лада,,
43.1330689,131.9351405,car_wash,Даль-Лада,,,Lada,
43.1540592,131.9390946,fast_food,,,,,
43.0881763,131.9239347,fast_food,,,,,
43.1216801,131.9239684,fast_food,Coffee Machine,,,,
43.1250433,131.9214659,car_wash,,,,,
43.2101141,131.9495974,fast_food,,,,,
43.1133469,131.9183738,community_centre,Культурно-развлекательный центр профсоюзов,,,,
43.208767,132.0702302,facility,,,,,
43.10192,131.9446863,pharmacy,Аптека,,,,
43.1189555,131.9245711,fast_food,,,,,
43.2318662,131.9812557,cafe,,,,,
43.1325209,131.8992223,heduction,Колледж технологии и сервиса,,,,
43.1294531,131.9159491,pharmacy,,,,,
43.0784177,131.9656465,fast_food,,,,,
43.1793917,131.9275859,facility,,,,,
43.1631917,131.9060196,fuel,BENZO АЗС №4,,BENZO,,
43.2838163,132.0659255,fuel,НК Альянс,,НК Альянс,НК Альянс,
43.2821339,132.0644771,fuel,МегаТэк,,МегаТэк,,
43.1337247,131.948306,fuel,RS Нефть,,,,
43.1340445,131.9382675,fuel,,,,,
43.1318848,131.9180413,fuel,BENZO АЗС №5,,BENZO,,
43.1009185,131.9057423,fuel,BENZO АЗС №2,,BENZO,,
43.2107319,131.9502881,fuel,BENZO АЗС №10,,BENZO,,
43.1831043,131.9209501,fuel,,,,,
43.1207205,131.9060102,fuel,Бензо,,,,
43.1246938,131.9576522,fuel,,,,,
43.1552953,131.9229843,fuel,,,,,
43.2588494,132.0423558,fuel,,,,,
43.1413412,131.91483,fuel,,,,,
43.0996731,131.920353,fuel,Рейн Ойл,,,,
43.1103199,131.9399147,fuel,CityOil,,,,
43.1389432,131.9491375,fuel,НК Альянс,,,,
43.1283074,131.9046584,fuel,АЗС Альянс,,НК Альянс,,
43.1407071,131.9251459,fuel,,,,,
43.181658,131.9193602,fuel,НК Альянс,,,,
43.1569296,131.9239176,fuel,АЗС Альянс,,,НК Альянс,
43.1186104,131.92216,fuel,НК Альянс,,,,
43.0996884,131.9263293,fuel,ННК,,,,
43.1300982,131.9116885,fuel,,,Октант,,
43.1007934,131.9427061,fuel,Транзитойл,,Транзитойл,,
43.1608884,131.9441269,fuel,ПримОйл,,,,
43.1168039,131.8767534,facility,,,,,
43.115772,131.8754666,alco,RA,,,,
43.1152552,131.8749596,facility,,,,,
43.1012405,131.9183594,medics,Дентал студия,,,,
43.0991037,131.9813468,vehicle_ramp,,,,,
43.0993172,131.981847,facility,,,,,
43.0991204,131.9820495,facility,,,,,
43.1178676,131.8815754,cafe,,,,,
43.1607327,131.913226,atm,,,ВТБ,,
43.1607227,131.9132776,atm,,,Сбербанк,,
43.154218,131.9096527,bank,Альфа-Банк,,"АО ""Альфа-Банк""",,ru:Альфа-банк
43.1576662,131.9278687,bank,Сбербанк,,,,
43.2599416,132.0188681,fountain,,,,,
43.1143691,131.9116815,facility,,,,,
43.1140469,131.9115342,facility,,,,,
43.1139878,131.9117766,facility,,,,,
43.1141997,131.9118828,facility,,,,,
43.1142529,131.9116231,facility,,,,,
43.1149199,131.8893796,alco,Brugge Pub,,,,
43.1114242,131.8829483,cafe,"О, мой кофе!",,,,
43.1375909,131.9175833,fast_food,,,,,
43.1369269,131.9251022,fast_food,,,,,
43.1634236,131.9161103,facility,,,Департамент земельных отношений,,
43.1363775,131.9612966,car_rental,Автопрокат My Car Rental,"My Car Rental — сервис по аренде автомобилей с водителем и без. Только новые автомобили популярных и престижных марок, страховка, отсутствие ограничений и скрытых сборов, европейский уровень сервиса.",My Car Rental,,
43.100997,131.8941835,medics,Дентлор,,,,
43.0956916,131.9651277,car_wash,Мистер Ойл,,,,
43.1231736,131.8873984,medics,Владивостокская детская поликлиника №5,,,,
43.2245892,131.9901404,facility,,,Соль и перец,,
43.2245846,131.9902733,alco,Соль и перец,,,,
43.1267009,131.9456298,facility,,,,,
43.1259794,131.941017,facility,,,,,
43.109509,131.9371916,facility,,,,,
43.1093941,131.9375871,fast_food,,,,,
43.1667183,131.9120772,fast_food,KFC,,,,
43.1025978,131.949593,fast_food,,,,,
43.1140839,131.9013042,restaurant,Крыша,,,,
43.1171739,131.8843551,facility,,,,,
43.1225317,131.8873621,medics,"""Клиника на Комарова"" поликлиническое отделение 3 корпус",,,,
43.1125779,131.8731201,nightclub,Zarbriski Point - Music Club,,,,
43.1562881,131.9343333,car_wash,Автомой,,,,
43.113936,131.8780033,facility,,,,,
43.0983785,131.9487092,education,Библиотека №9,,,,
43.1164067,131.8796826,facility,,,,,
43.1166079,131.8807085,cafe,,,,,
43.1276309,131.9273522,medics,"ООО ""Денталс""",,,,
43.1020948,131.910286,car_wash,,,,,
43.1339145,131.9045937,facility,,,,,
43.1152908,131.9022312,restaurant,Китайские Истории,,,,
43.1576689,131.9306957,pharmacy,,,,,
43.1454644,131.9138896,pharmacy,,,,,
43.1201655,131.8807706,restaurant,,,,,
43.150184,131.9185522,facility,,,,,
43.1523355,131.9138878,pharmacy,,,,,
43.1749985,131.9271541,facility,,,,,
43.1659404,131.9504638,pharmacy,,,,,
43.1186655,131.8805633,alco,Стерео Типы,,,,
43.122621,131.8838062,facility,,,,,
43.0984973,131.9135173,cafe,coffee STAR еДА,,,,
43.1167438,131.8799046,restaurant,Не Рыдай - Историческая Столовая,,,,
43.1489899,131.9117669,pharmacy,,,,,
43.1497689,131.9095635,pharmacy,,,,,
43.0804155,131.8483842,restaurant,,,,,
43.1647336,131.9473565,facility,,,,,
43.1187373,131.9080232,fast_food,,,,,
43.1089505,131.8787688,facility,,,,,
43.1089487,131.8800698,facility,,,,,
43.1573257,131.9122087,cafe,Пицца Просто,,,,
43.1161774,131.8873003,cafe,Пицца Просто,,,,
43.1768913,131.9293805,facility,,,,,
43.1769734,131.9292974,facility,,,,,
43.1770733,131.9292787,facility,,,,,
43.1773611,131.9291594,facility,,,,,
43.1776085,131.9288994,facility,,,,,
43.1137924,131.8950593,alco,Бар Лебовски,,,,
43.1186543,131.9224799,fast_food,,,,,
43.15906,131.9157942,facility,,,,,
43.0964146,131.8646359,car_wash,,,,,
43.087019,131.9074579,facility,,,,,
43.0870569,131.9063897,car_wash,,,,,
43.1189929,131.921158,pharmacy,Аптека Монастырёв.рф,,,,
43.1135503,131.8846203,cafe,,,,,
43.1303941,131.8907296,restaurant,Port Cafe,,,,
43.158165,131.9312825,education,Частный детский сад Китёнок,,,,
43.1072937,131.9396658,fast_food,,,,,
43.10501,131.9389296,fast_food,,,,,
43.1025364,131.9196285,pharmacy,,,,,
43.1019752,131.924576,pharmacy,,,,,
43.1181972,131.8886878,cafe,Кофе-шоп Рандеву,,,,
43.1182366,131.8887365,restaurant,Хэкымган,,,,
43.1182696,131.8884464,restaurant,Скай Бар Пасифик,,,,
43.132568,131.9102887,facility,,,,,
43.0904785,131.8593469,facility,,,,,
43.0916782,131.8605202,facility,,,,,
43.0919966,131.8572966,facility,,,,,
43.1168448,131.8818213,cafe,Local house,,,,
43.0981663,131.9197039,alco,ПИВНИЦА,,,,
43.1727627,131.9132924,facility,,,,,
43.1141044,131.8822202,restaurant,Сациви,,,,
43.1153123,131.9026708,cafe,Латте,,,,
43.0872078,131.9062985,cafe,,,,,
43.1334803,131.8867125,car_wash,Мойка самообслуживания,,,,
43.1602526,131.9182613,education,Всероссийское общество автомобилистов,,,,
43.1375438,131.8996708,alco,Биллис паб,,,,
43.1183444,131.8796489,alco,,,,,
43.1166507,131.8816011,alco,,,,,
43.1170725,131.8795785,alco,Пивной бар,,,,
43.1177115,131.8810681,cafe,Крабетия,,,,
43.119369,131.8953983,restaurant,Высота,,,,
43.1199663,131.8774084,cafe,Гусь-карась,,,,
43.1640564,131.9199443,facility,,,,,
43.1197852,131.8806646,cafe,Шашлыкофф,,,,
43.1180836,131.8803314,restaurant,,,,,
43.1106691,131.9375982,cafe,KFC,,,,
43.1048535,131.939343,cafe,KFC,,,,
43.1961221,131.9195192,facility,,,,,
43.1184979,131.882411,alco,Whisky Bar,,,,
43.1999748,131.9471744,facility,,,,,
43.1163992,131.8826113,cafe,"Oh, my coffee!",,,,
43.1163614,131.8824782,cafe,"Oh, my coffee!",,,,
43.1191849,131.9556064,pharmacy,,,,,
43.1575584,131.912956,facility,,,,,
43.1227586,131.9247971,fast_food,,,,,
43.1502842,131.9043221,facility,,,,,
43.1502973,131.9043203,facility,,,,,
43.1502674,131.9042058,facility,,,,,
43.1502904,131.9043219,facility,,,,,
43.1502781,131.9043213,facility,,,,,
43.1503191,131.9042668,facility,,,,,
43.1502661,131.9043167,facility,,,,,
43.1501251,131.9041447,facility,,,,,
43.150109,131.9041434,facility,,,,,
43.1502538,131.9042001,facility,,,,,
43.1501422,131.9041904,facility,,,,,
43.1500363,131.9041421,facility,,,,,
43.1500639,131.9041427,facility,,,,,
43.1500183,131.9043084,facility,,,,,
43.0977109,131.9138366,fast_food,,,,,
43.0998122,131.9045993,fast_food,,,,,
43.0998741,131.9042341,fast_food,,,,,
43.0989744,131.9135148,fast_food,,,,,
43.0958242,131.9106414,facility,,,,,
43.1164371,131.8828235,restaurant,,,,,
43.164253,131.939582,fast_food,,,,,
43.2316973,132.0150109,fast_food,,,,,
43.2126086,131.9507843,fast_food,Coffee Like,,Лайк,,
43.114897,131.874238,fast_food,Coffee Like,,Лайк,,
43.091536,131.970214,fast_food,Coffee Like,,Лайк,,
43.1015454,131.90513,restaurant,Супра Меоре,,,,
43.1211999,131.8761863,cafe,Coffee Like,,Новиков Владислав Евгеньевич,,
43.118089,131.8812,cafe,Coffee Like,,Новиков Владислав Евгеньевич,,
43.115897,131.8860063,cafe,Coffee Like,,Новиков Владислав Евгеньевич,,
43.2126203,131.9507039,cafe,Coffee Like,,Лайк,,
43.1179816,131.8803206,fountain,,,,,
43.1178019,131.8812652,fountain,,,,,
43.1177061,131.8817806,fountain,,,,,
43.1176089,131.8822833,fountain,,,,,
43.1157006,131.8868228,fast_food,Royal Burger,,,,
43.0873576,131.9024362,pharmacy,,,,,
43.1257225,131.9052806,medics,Медицинский центр Лотос,,,,
43.1298759,131.9349606,medics,Детская поликлиника №7,,,,
43.1295798,131.9281358,pharmacy,Адонис-Фарма,,,,
43.117114,131.8795753,alco,Алеут,,,,
43.0892203,131.8600104,atm,,,Промсвязьбанк,,
43.160683,131.9133782,atm,,,Промсвязьбанк,,
43.162462,131.95233,atm,,,Промсвязьбанк,,
43.1005032,131.9038107,atm,,,Промсвязьбанк,,
43.1012537,131.9150736,medics,Краевая клиническая больница 2,,,,
43.1015645,131.9446428,cafe,,,,,
43.1016852,131.9446038,fast_food,,,,,
43.1014641,131.9451631,pharmacy,,,,,
43.1679731,131.9142847,cafe,,,,,
43.1686083,131.912646,facility,,,,,
43.1687995,131.9144277,facility,,,,,
43.1694074,131.9132401,facility,,,,,
43.1721891,131.9139308,facility,,,,,
43.175601,131.9163327,facility,,,,,
43.1691336,131.9099636,facility,,,,,
43.1697148,131.9124849,facility,,,,,
43.1254658,131.8885887,heduction,Гуманитарно-экономический колледж ДВФУ,,,,
43.1168289,131.882509,fast_food,KFC,,,,
43.1677897,131.9117892,facility,,,,,
43.1678781,131.9110729,facility,,,,,
43.1737212,131.9166063,facility,,,,,
43.1741613,131.9142171,facility,,,,,
43.1733344,131.9147978,facility,,,,,
43.1765071,131.9140126,car_wash,,,,,
43.1762934,131.9109005,facility,,,,,
43.1760323,131.9126225,facility,,,,,
43.1025895,131.9201576,fast_food,ПитСтоп,,,,
43.1726116,131.9111082,facility,,,,,
43.1734303,131.9121242,facility,,,,,
43.1722887,131.9130727,facility,,,,,
43.1751279,131.9118275,facility,,,,,
43.1753936,131.9123465,facility,,,,,
43.175223,131.9141272,facility,,,,,
43.1711778,131.9096801,facility,,,,,
43.1704408,131.9097532,facility,,,,,
43.087369,131.9024218,pharmacy,Аптека Овита,,,,
43.1072813,131.8739578,facility,,,,,
43.1748164,131.9098236,facility,,,,,
43.1747002,131.9097928,pharmacy,,,,,
43.173286,131.9082358,car_wash,,,,,
43.1746648,131.9080527,facility,,,,,
43.1671611,131.9094924,facility,,,,,
43.1749702,131.9133876,facility,,,,,
43.174905,131.9104414,fast_food,,,,,
43.1721838,131.9087099,facility,,,,,
43.1728077,131.9091779,vehicle_ramp,,,,,
43.1703674,131.9072823,facility,,,,,
43.1710281,131.9065755,facility,,,,,
43.1712047,131.9055542,facility,,,,,
43.1703753,131.9056776,vehicle_ramp,,,,,
43.1694225,131.9096533,facility,,,,,
43.1703459,131.9064481,facility,,,,,
43.1700251,131.9068249,facility,,,,,
43.1742777,131.9052967,facility,,,,,
43.1748196,131.9069651,vehicle_ramp,,,,,
43.170634,131.9274616,facility,,,,,
43.1165127,131.8822048,cafe,Синнабон,,,,
43.1168079,131.8824354,cafe,KFC,,,,
43.1681021,131.9273982,facility,,,,,
43.1693541,131.9225326,facility,,,,,
43.1693611,131.9225815,facility,,,,,
43.1693685,131.9226321,facility,,,,,
43.1693742,131.9226823,facility,,,,,
43.0937608,131.8627019,pharmacy,,,,,
43.1662198,131.9273835,car_wash,,,,,
43.1014673,131.9236222,cafe,Корейская кухня,,,,
43.1679243,131.9143079,fountain,,,,,
43.0803347,131.8483414,cafe,,,,,
43.1215775,131.9122842,fast_food,Еда и точка,,,,
43.2322321,132.0291015,restaurant,Банкетный ресторан «Ангар»,,,,
43.0959437,131.8616807,education,,,,,
43.0926982,131.856795,cafe,Залив,,,,
43.1474989,131.907657,cafe,Pizza Land,,,,
43.0893417,131.8593332,pharmacy,,,,,
43.0894735,131.8612942,pharmacy,,,,,
43.0924828,131.8642764,medics,,,,,
43.0915739,131.8632102,education,"Центр по присмотру и уходу за детьми ""Солнечные ладошки""",,,,
43.0929264,131.8617685,veterinary,,,,,
43.1286387,131.8927936,atm,,,ДВБ,,
43.0797,131.841597,fast_food,,,,,
43.0797049,131.8417472,fast_food,,,,,
43.0796843,131.8416734,fast_food,,,,,
43.112218,131.878271,bank,Уральский банк реконструкции и развития,,УБРиР,,
43.1129026,131.9607729,bank,Сбербанк,,,,
43.1130318,131.9607635,post_office,,,,,
43.1124797,131.9553863,car_wash,,,,,
43.1134802,131.9525935,pharmacy,,,,,
43.1219764,131.9547607,pharmacy,,,,,
43.1041363,131.9618049,car_wash,,,,,
43.2140023,131.9437093,community_centre,центр культуры солнечный,,,,
43.0935002,131.9660928,car_wash,Авто Баня,,,,
43.1095709,131.9507977,car_wash,,,,,
43.1089835,131.9413815,pharmacy,,,,,
43.1133162,131.8925685,restaurant,,,,,
43.1145114,131.8943449,restaurant,Ресторан китайской кухни,,,,
43.1061862,131.9498737,fast_food,,,,,
43.1092292,131.9634068,education,Библиотека № 21,,,,
43.0973258,131.9465208,medics,,,,,
43.0976804,131.9538682,pharmacy,,,,,
43.130771,131.9050647,medics,"роддом №4, женская консультация",,,,
43.1190601,131.8816487,cafe,Сырные истории,,isakov.a@me.com,,
43.1015696,131.9048934,bank,Альфа-Банк,,"АО ""Альфа-Банк""",,ru:Альфа-банк
43.1179656,131.8858165,bank,Альфа-Банк,,"АО ""Альфа-Банк""",,ru:Альфа-банк
43.1534076,131.951096,car_wash,Krown,,,,
43.1452604,131.9529624,cafe,Шашлычная Али Баба,,,,
43.1572879,131.9405041,fast_food,,,,,
43.1602507,131.9433008,car_wash,,,,,
43.1594884,131.944225,car_wash,,,,,
43.1476616,131.9033736,boat_storage,,,,,
43.12363,131.876295,culture,Театр танца «Каури»,,МБУК «Театр танца «Каури»,,
43.11391,131.892869,culture,Приморский краевой театр кукол,,ГАУК «Приморский краевой театр кукол»,,
43.1684313,132.0826284,cafe,Жемчужина,,,,
43.1418477,131.9105458,medics,Детская поликлиника №3,,,,
43.1423233,131.9092439,facility,,,,,
43.1423884,131.9091403,facility,,,,,
43.1422656,131.9093053,facility,,,,,
43.1424711,131.9097264,facility,,,,,
43.1424481,131.909886,facility,,,,,
43.142424,131.9097427,facility,,,,,
43.1422167,131.9098927,facility,,,,,
43.1422,131.9098558,facility,,,,,
43.1009793,131.9026427,parking_entrance,,,,,
43.127177,131.922534,car_wash,,,,,
43.0919975,131.9493876,medics,,,,,
43.0910206,131.9492058,community_centre,"Детская флотилия ""Варяг""",,,,
43.0993094,131.9512738,cafe,,,,,
43.0981686,131.9519095,medics,Клиника лазерной хирургии,,,,
43.0992027,131.9415134,facility,,,,,
43.0812134,131.9395995,facility,,,,,
43.1167048,131.8812846,cafe,Pizzaiolo,"tripadvisor.com: 2019 certificate of excellence vl.ru: Лучшая пиццерия декабря 2019 г. vl.ru: Лучшая пиццерия 2018 г., Лучшая пиццерия 2019 г.",,Pizzaiolo Group,
43.1015322,131.8939885,pharmacy,,,,,
43.1003787,131.8945947,pharmacy,,,,,
43.1633912,131.9057675,fast_food,,,,,
43.1029334,131.9134668,veterinary,,,,,
43.1121001,131.9377038,atm,,,Тинькофф Банк,,
43.0960458,131.9653909,facility,,,,,
43.10155,131.9049277,bank,Альфа-банк,,,,
43.115379,131.8951462,cafe,Итальянская кофейня Pazzo,,,,
43.0996837,131.9262133,atm,,,,,
43.0995924,131.9255789,cafe,,,,,
43.0991635,131.9193951,bank,,,,,
43.098572,131.919668,bank,,,,,
43.092189,131.9187071,bank,,,,,
43.1014534,131.9458115,pharmacy,,,,,
43.1135688,131.9111344,pharmacy,,,Монастырёв,,
43.0966536,131.8992953,car_wash,,,,,
43.0937691,131.9006518,cafe,,,,,
43.0937892,131.9001563,education,,,,,
